COD_ESC;NOME_ESCOLA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF
559921;CENTRO ATEND SOCIOEDUC ADOLESCENTE  AMAZONAS  CIP5;0;0;0;0;0;0;0;0;0
49451;ADONIRAN BARBOSA;0;0;0;0;0;788;0;0;0
920642;MARIA DO CARMO RICCI VON ZUBEN PROFESSORA;0;11;0;0;0;756;0;0;0
19665;JOSE POLLI;0;5;0;0;680;491;0;0;0
910533;ORLANDO MAURICIO ZAMBOTTO;0;0;0;0;750;520;0;93;37
919305;DUILIO MAZIERO;0;0;0;0;553;432;0;0;0
19380;RAFAEL DE OLIVEIRA;0;0;0;0;446;262;0;0;0
19409;CECILIA ROLEMBERG PORTO GUELLI PROFESSORA;0;19;0;0;435;156;0;0;0
19422;JOSE FELICIANO DE OLIVEIRA PROFESSOR;0;32;0;0;559;519;0;0;0
19434;JOSE SILVA JUNIOR PROFESSOR;0;20;0;0;423;354;0;0;0
19720;CONDE DO PARNAIBA;0;0;0;0;0;464;0;0;0
19744;ADONIRO LADEIRA PROFESSOR;0;17;0;0;441;365;0;0;0
19768;PAULO MENDES SILVA;0;13;0;0;460;196;0;0;0
19872;GETULIO NOGUEIRA DE SA PROFESSOR;0;0;0;0;415;208;0;0;0
36006;JOAO BATISTA CURADO PROFESSOR;0;23;0;0;368;138;0;0;0
43539;OROZIMBO SOSTENA PROFESSOR;0;1;0;0;394;311;0;0;0
45755;MAURILIO TOMANIK PADRE;0;11;0;0;329;0;0;0;0
435119;ALESSANDRA CRISTINA RODRIGUES DE O PEZZATO PROFA;0;24;0;0;907;523;0;0;0
913078;BENEDICTO LOSCHI;0;0;0;0;277;0;0;0;0
19458;JOAQUIM ANTONIO LADEIRA PROFESSOR;0;30;0;0;675;528;0;106;44
911112;LAVINIA RIBEIRO ARANHA PROFESSORA;0;0;0;0;307;166;0;0;0
20230;JOSE AMARO RODRIGUES;0;0;0;0;489;545;0;123;0
478209;JOAO BAPTISTA GAZZOLA;0;25;0;0;303;0;0;0;0
903991;MAGDALENA SANSEVERINO GROSSO PROFESSORA;0;0;0;0;573;542;0;0;0
924854;JOSE APPARECIDO MUNHOZ PROFESSOR;0;0;0;0;403;247;0;0;0
21763;JOSE LEVY CORONEL;0;0;0;0;0;180;0;0;0
917761;ALBERTO FIERZ;0;0;0;0;0;239;0;0;0
6867;SILVIA APARECIDA BUENO ORTOLAN;0;0;0;0;145;94;0;0;0
21672;MARCELO DE MESQUITA PROFESSOR;0;0;0;0;205;163;0;0;0
47284;JOAO OMETTO;0;0;0;0;368;390;0;0;0
20096;ANTONIO PERCHES LORDELLO PROFESSOR;0;0;0;0;765;829;0;0;0
20114;LAZARO DUARTE DO PATEO PROFESSOR;0;7;0;218;422;322;0;0;0
49517;IDILIO JOSE SOARES DOM;0;0;0;0;0;130;0;0;0
581124;JARDIM PAINEIRAS;0;27;0;0;701;453;0;0;0
901261;PAULO CHAVES PROFESSOR;0;10;0;0;245;573;0;0;0
904004;MARIA APARECIDA SOARES DE LUCCA PROFESSORA;0;0;0;104;257;0;0;111;0
909524;CAROLINA ARRUDA VASCONCELLOS PROFESSORA;0;20;0;0;329;428;0;0;0
914915;MARIA GERTRUDES CARDOSO REBELLO IRMA;0;0;0;0;202;0;0;0;0
914927;DORIVALDO DAMM PROFESSOR;0;4;0;129;398;222;0;0;0
920113;MARGARIDA PAROLI SOARES PROFESSORA;0;0;0;0;591;482;0;0;0
925780;TARCISIO ARIOVALDO AMARAL DOM;0;0;0;0;541;0;0;0;0
481524;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE MORRO AZUL CI;0;0;0;0;21;32;0;0;0
21573;JOAQUIM SALLES CORONEL;0;0;0;0;412;0;0;0;0
24;GAVIAO PEIXOTO BRIGADEIRO;0;0;0;378;514;1170;0;467;0
36;JOAO SOLIMEO;0;29;0;0;811;1102;0;0;0
48;WALFREDO ARANTES CALDAS PROFESSOR;0;0;0;0;0;1374;0;0;0
61;SUZANA DE CAMPOS DONA;0;17;0;872;0;0;0;0;0
73;JULIO DE FARIA E SOUZA PROFESSOR;0;0;0;318;0;0;0;0;0
115;FRANCISCO FARIA NETO PROFESSOR;0;0;0;806;0;0;0;0;0
140;SILVIO XAVIER ANTUNES PROFESSOR;0;0;0;0;221;269;0;0;0
164;PIO TELLES PEIXOTO PROFESSOR;0;13;0;0;174;501;0;146;0
176;ZENAIDE VILALVA DE ARAUJO PROFESSORA;0;42;0;0;360;264;0;0;0
267;ERMANO MARCHETTI;0;0;0;0;452;889;0;0;0
280;HUMBERTO DE SOUZA MELLO GENERAL;0;0;0;0;977;1150;0;0;0
361;PASQUALE PECCICACCO;0;29;0;550;0;0;0;0;0
395;JOAQUIM LUIZ DE BRITO PROFESSOR;0;0;0;0;364;701;0;390;0
450;AUGUSTO RIBEIRO DE CARVALHO PROFESSOR;0;24;0;0;536;1063;0;98;0
36456;MIGUEL OLIVA FEITOSA PROFESSOR;0;0;0;0;364;444;0;0;0
36500;GERALDO HOMERO FRANCA OTTONI PROFESSOR;0;0;0;382;0;0;0;0;0
38097;ITALO BETARELLO;0;29;0;0;591;926;0;0;0
44261;ZORAIDE DE CAMPOS HELU PROFESSORA;0;0;0;169;118;95;0;0;0
46255;CARLOS BORBA PROFESSOR;0;0;0;697;0;0;0;164;0
290543;OSCAR DIAS CORREIA MINISTRO;0;0;0;276;349;417;0;182;0
457243;MILTON SANTOS  PROF;0;0;0;497;620;0;0;266;0
901684;EDUARDO GOMES BRIGADEIRO COHAB;0;24;0;0;325;328;0;0;0
904247;LEONIDAS HORTA DE MACEDO PROFESSOR;0;0;0;0;0;741;0;0;0
904260;FELICIA DE RINALDIS FRANCO;0;0;0;475;0;0;0;0;0
910296;FRIEDRICH VON VOITH;0;0;0;862;0;0;0;0;0
910302;HELIOS HEBER LINO PROFESSOR;0;13;0;0;717;992;0;0;0
910995;OLINDA LEITE SINISGALLI PROFESSORA;0;0;0;0;0;668;0;0;0
922249;OSCAR BLOIS;0;0;0;0;212;436;0;0;0
923254;JAIR TOLEDO XAVIER PROFESSOR;0;0;0;0;757;974;0;212;0
923606;LUIZ SERGIO CLAUDINO DOS SANTOS DEPUTADO;0;0;0;904;0;0;0;0;0
923624;PARQUE ANHANGUERA;0;23;0;0;502;389;0;0;0
924748;ELISIO TEIXEIRA LEITE III;0;0;0;0;622;0;0;0;0
985004;CEL JTO A EE ANTONIO C C GUIMARAES FILHO PROFESSOR;0;0;0;0;0;0;0;0;0
309;BENEDITO TOLOSA PROFESSOR;0;0;0;0;199;68;0;0;0
498;LUIZ GONZAGA RIGHINI PROFESSOR;0;0;0;0;264;167;0;0;0
536;TARCISIO ALVARES LOBO;0;0;0;0;401;713;0;266;0
541;JOAQUIM NABUCO;0;10;0;760;0;0;0;0;0
711;NARBAL FONTES PROFESSORA;0;0;0;0;223;140;0;0;0
784;ANESIA SINCORA PROFESSORA;0;0;0;300;0;0;0;0;0
930;HOMEM DE MELLO BARAO;0;0;0;0;202;63;0;0;0
942;BUENOS AIRES;0;0;0;0;0;426;0;0;0
1363;SAO PAULO;0;0;0;0;0;151;0;0;0
1570;ORESTES GUIMARAES;0;15;0;391;536;485;0;0;0
3451;JOAO KOPKE;0;0;0;0;741;282;0;0;0
3499;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;0;0;0;0;0;309;0;0;0
3621;PRUDENTE DE MORAES;0;18;0;1289;0;0;0;0;0
3633;FARIA LIMA BRIGADEIRO;0;0;0;294;0;0;0;0;0
37746;ORLANDO HORACIO VITA PROFESSOR;0;0;0;480;0;0;0;0;0
37758;DAILY RESENDE FRANCA PROFESSOR;0;13;0;482;0;0;0;0;0
298633;CENTRO DE ATEND SOCIOED AO ADOLESCENTE RIO TOCANTINS CIP;0;0;0;0;0;0;0;0;0
559696;CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE JUQUIA – CASA JUQUIA CI;0;0;0;0;53;28;0;0;0
985028;CEL JTO A EE BUENOS AIRES;0;0;0;0;0;0;0;0;0
985107;CEL JTO A EE MAURO DE OLIVEIRA PROFESSOR;0;0;0;0;0;0;0;0;0
905;CARLOS DE LAET PROF;0;21;0;0;219;86;0;0;0
1028;VICTOR DOS SANTOS CUNHA PROF;0;27;0;0;462;817;0;0;0
1036;SEBASTIAO DE SOUZA BUENO PROF;0;18;0;0;288;140;0;0;0
1090;JOSE MARIA REYS PROF;0;17;0;593;0;0;0;0;0
1168;ALFREDO INACIO TRINDADE;0;3;0;0;254;512;0;0;0
1235;CYRENE DE OLIVEIRA LAET DONA;0;0;0;0;258;274;0;106;0
1302;ARNALDO BARRETO;0;26;0;51;211;256;0;0;0
1351;ADEMAR HIROSHI SUDA PROF;0;0;0;703;0;0;0;0;0
37382;ELZA SARAIVA MONTEIRO PROFA;0;17;0;452;407;480;0;0;0
37734;ARLETE TEREZINHA PIZAO PROFA;0;13;0;744;0;0;0;0;0
48021;PROVINCIA DE NAGASAKI;0;22;0;881;0;0;0;0;0
48604;PAULO LEIVAS MACALAO PASTOR;0;14;0;610;314;0;0;0;0
904272;MARIA ANTONIETTA DE CASTRO PROFA;0;4;0;321;0;0;0;0;0
906797;IZAC SILVERIO PROF;0;8;0;230;0;0;0;0;0
985016;CEL JTO A EE ALBINO CESAR;0;0;0;0;0;0;0;0;0
796;HEROIS DA FEB;0;0;0;0;437;608;0;149;0
802;IMPERATRIZ LEOPOLDINA;0;0;0;0;309;135;0;0;0
1387;THEODORO DE MORAES PROFESSOR;0;0;0;289;0;0;0;0;0
1673;MARIA DA GLORIA COSTA E SILVA PROFESSORA;0;0;0;0;379;671;0;177;0
1697;BEATRIZ R BASSI ASTORINO PROFESSORA;0;0;0;543;549;0;0;0;0
1806;JOY ARRUDA DOUTOR;0;35;0;314;0;0;0;0;0
1880;JOSE CHEDIAK;0;0;0;0;581;1001;0;158;0
1910;CLEMENTE QUAGLIO PROFESSOR;0;0;0;0;98;64;0;0;0
1971;MOACYR CAMPOS PROFESSOR;0;13;0;0;583;1094;0;292;0
2008;JOAO DIAS DA SILVEIRA PROFESSOR;0;0;0;0;0;541;0;0;0
2012;JOAO CLIMACO DA SILVA KRUSE PROFESSOR;0;3;0;356;0;0;0;0;0
2057;AMELIA DE ARAUJO DONA;0;0;0;0;431;548;0;0;0
2112;CONGONHAS DO CAMPO VISCONDE DE;0;0;0;0;492;0;0;0;0
2159;PEDRO ARBUES CORONEL;0;9;0;0;145;169;0;0;0
2161;SALVADOR ROCCO PROFESSOR;0;0;0;0;241;0;0;0;0
2173;JOAO BORGES PROFESSOR;0;0;0;0;593;654;0;0;0
2239;ALMERINDA RODRIGUES MELLO PROFESSORA;0;0;0;0;228;43;0;0;0
2288;PAULO CAVALCANTI ALBUQUERQUE PROFESSOR;0;34;0;430;0;0;0;0;0
36973;BRANCA CASTRO CANTO E MELO PROFESSORA;0;0;0;0;208;325;0;0;0
37369;CESAR MARENGO;0;7;0;544;0;0;0;0;0
46048;EDUARDO GOMES BRIGADEIRO;0;0;0;355;0;0;0;0;0
908940;MARIA PRESTES MAIA;0;0;0;635;0;0;0;0;0
4451;CENTRO DE DET PROVISORIA PAULO GILBERTO DE ARAUJO;0;0;0;0;0;0;37;54;88
2379;RITA JULIA DE OLIVEIRA PROFESSORA;0;0;0;330;0;0;0;0;0
2380;SANTOS DUMONT;0;15;0;895;0;0;0;0;0
2392;JOSE BARTOCCI PROFESSOR;0;3;0;581;0;0;0;0;0
2461;JOAO MARIA OGNO OSB DOM;0;6;0;0;184;339;0;0;0
2550;MARIA APARECIDA DE CASTRO MASIERO PROFESSORA;0;0;0;0;0;457;0;0;0
2720;ANNITA GUASTINI EIRAS PROFESSORA;0;0;0;813;0;0;0;0;0
2756;EUNICE LAUREANO DA SILVA PROFESSORA;0;6;0;810;0;0;0;0;0
2768;VALACE MARQUES PROFESSOR;0;0;0;393;393;0;0;0;0
2835;ERMELINO MATARAZZO;0;0;0;0;494;593;0;94;0
2884;RAUL PILLA DEPUTADO;0;0;0;0;464;0;0;0;0
2975;MARIO REYS COMENDADOR;0;0;0;0;252;285;0;0;0
3190;ALVARES DE AZEVEDO;0;0;0;544;0;0;0;0;0
36754;MIGUEL KRUSE DOM;0;0;0;0;550;325;0;0;0
37000;ANNE FRANK;0;0;0;487;395;0;0;0;0
40988;MARIA AUGUSTA CORREA PROFESSORA;0;0;0;527;367;0;0;0;0
46310;JULIO DINIS;0;0;0;516;634;0;0;0;0
902573;PAULO ROBERTO FAGGIONI PROFESSOR;0;0;0;0;458;278;0;0;0
902822;MARIA JOVITA;0;0;0;718;0;0;0;0;0
904624;NILDO DO AMARAL JUNIOR PADRE;0;0;0;263;273;313;0;0;0
907005;NABIHA ABDALLA CHOHFI;0;0;0;1000;0;0;0;0;0
910788;ARCANGELO SFORCIM;0;0;0;0;0;172;0;0;0
912268;IRINEU MONTEIRO DE PINHO REV;0;0;0;0;455;326;0;0;0
924246;REPUBLICA DO HAITI;0;0;0;356;415;0;0;0;0
924374;ANNETTE MARLENE FERNANDES DE MELLO IRMA;0;0;0;596;426;352;0;0;0
925457;JOSE DE SAN MARTIN;0;0;0;0;566;503;0;114;0
1727;VICTOR MIGUEL ROMANO PROF;0;0;0;0;418;606;0;155;0
2331;PILAR GARCIA VIDAL DONA;0;0;0;0;735;429;0;0;0
2343;MARIA LOURDES N ALBERGARIA PROFA;0;21;0;333;311;0;0;0;0
2355;MARISA DE MELLO PROFA;0;0;0;215;248;0;0;0;0
2367;OLGA MARINOVIC DORO PROFA;0;0;0;491;0;0;0;0;0
2409;LUIZ ANTONIO FRAGOSO PROF;0;0;0;0;0;189;0;0;0
2434;JAMIL PEDRO SAWAYA PROF;0;0;0;0;425;261;0;0;0
2458;BERNARDO RODRIGUES NOGUEIRA DOM;0;0;0;470;0;0;0;0;0
2689;EXERCITO BRASILEIRO;0;0;0;0;0;521;0;33;0
3165;JANDYRA VIEIRA CUNHA BARRA PROFA;0;18;0;658;0;0;0;0;0
36559;AUGUSTO BAILLOT PROF;0;0;0;224;0;0;0;0;0
37813;DIDIO DA SILVEIRA BALDY PROF;0;0;0;765;0;0;0;0;0
39248;QUINTILIANO JOSE SITRANGULO PROF;0;0;0;233;561;620;0;0;0
44295;ORESTES ROSOLIA PROF;0;1;0;0;685;305;0;0;0
268288;FAZENDA DA JUTA VI;0;8;0;605;0;0;0;0;0
902226;SHIRO KYONO DEPUTADO;0;0;0;227;183;801;0;99;0
909014;PARQUE SAVOY CITY II;0;0;0;800;0;0;0;0;0
909099;JOAO SARMENTO PIMENTEL;0;0;0;0;0;195;0;0;0
922894;SAPOPEMBA;0;0;0;0;752;1076;0;0;0
411875;CEL JTO A EE DONA ZALINA ROLIM;0;0;0;0;0;0;0;0;0
2902;CARLOS GOMES;0;0;0;0;715;602;0;0;0
2951;MANOEL DE NOBREGA DEPUTADO;0;0;0;0;290;0;0;0;0
3050;ELIZA RAQUEL MACEDO DE SOUZA PROFA;0;12;0;0;529;880;0;314;0
5929;PARQUE JARDIM HELENA;0;3;0;0;269;0;0;0;0
36785;PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO;0;3;0;0;508;0;0;0;0
37072;JOAQUIM EUGENIO LIMA NETO;0;6;0;531;333;207;0;0;0
43734;MATTATHIAS GOMES DOS SANTOS REV;0;0;0;444;239;508;0;0;0
44301;ADOLPHO PLUSKAT PROF;0;9;0;579;0;0;0;0;0
44313;JOAO PRADO MARGARIDO PROF;0;0;0;0;487;462;0;0;0
283885;HELIO HELENE;0;0;0;538;0;0;0;0;0
444121;MARILIA SANTOS CARVALHO DE POLILLO PROFESSORA;0;0;0;1024;0;0;0;0;0
902603;DARIO MONTEIRO DE BRITO PROF;0;1;0;779;0;0;0;505;0
910260;JOSE BORGES ANDRADE;0;6;0;595;0;0;0;0;0
910776;FERNANDES SOARES PROF;0;16;0;869;0;0;0;0;0
914691;LIVIO XAVIER;0;0;0;0;519;647;0;0;0
914708;ARACI ZEBRAL TEIXEIRA;0;0;0;0;751;1009;0;0;0
915701;BRENO DI GRADO PROF;0;26;0;1193;0;0;0;0;0
916511;RUBEM BRAGA CRONISTA;0;0;0;628;0;0;0;0;0
923285;NANCY DE OLIVEIRA FIDALGO PROFA;0;0;0;457;360;519;0;0;0
923515;MIGUEL HIDALGO;0;0;0;1104;0;0;0;0;0
923597;WILSON RACHID;0;17;0;0;0;718;0;0;0
923990;REPUBLICA DO SURINAME;0;0;0;0;399;227;0;0;0
924520;THOMAZ RODRIGUES ALCKMIN;0;9;0;520;0;0;0;0;0
925385;ANTONIO JOSE DE SUCRE;0;1;0;524;0;0;0;0;0
925391;REPUBLICA DA GUATEMALA;0;12;0;0;498;164;0;0;0
454564;CENTRO DE PROGRESSAO PENITENCIARIA DE SAO MIGUEL PAULISTA;0;0;0;0;0;0;0;0;25
3128;DECIO FERRAZ ALVIM PROFESSOR DOUTOR;0;0;0;366;454;689;0;525;0
3141;LUIZ ROSANOVA PROFESSOR;0;0;0;0;370;447;0;0;0
3311;ANDRE NUNES JUNIOR;0;22;0;663;0;0;0;0;0
44325;SALIM FARAH MALUF PROFESSOR;0;0;0;264;407;623;0;272;0
48665;JOAQUIM SILVERIO GOMES DOS REIS PROFESSOR;0;0;0;478;572;0;0;0;0
48707;FREDERICO MARIANO;0;0;0;221;0;0;0;0;0
267983;RECANTO VERDE SOL;0;0;0;602;553;556;0;0;0
902615;ANTONIETA DE SOUZA ALCANTARA;0;0;0;609;453;410;0;0;0
904302;AQUILINO RIBEIRO;0;0;0;280;458;737;0;323;0
904582;MARIA ANTONIETA FERRAZ BIBLIOTECARIA;0;0;0;0;310;605;0;202;0
906207;YERVANT KISSAJIKIAN;0;12;0;0;0;338;0;0;0
906967;SALVADOR ALLENDE GOSSENS PRESIDENTE;0;12;0;0;0;436;0;141;0
907017;JORGE LUIS BORGES;0;0;0;0;582;892;0;285;0
909185;SATURNINO PEREIRA PROFESSOR;0;0;0;336;0;0;0;0;0
916785;SERGIO ROCHA KIEHL PROFESSOR;0;20;0;815;0;0;0;0;0
920265;FULVIO ABRAMO;0;0;0;502;0;0;0;0;0
922900;JARDIM WILMA FLOR;0;0;0;396;272;205;0;0;0
922912;PAULO ROLIM ROSA PROF;0;0;0;0;0;310;0;0;0
3360;ALFREDO PAULINO;0;15;0;373;0;0;0;0;0
3517;MARINA CERQUEIRA CESAR PROFESSORA;0;11;0;204;0;0;0;0;0
3682;FERNAO DIAS PAES;0;0;0;0;0;817;0;0;0
3736;LUDOVINA CREDIDIO PEIXOTO;0;7;0;376;0;0;0;0;0
3803;VICTOR OLIVA PROFESSOR;0;2;0;240;0;0;0;0;0
3864;CECILIANO JOSE ENNES PROFESSOR;0;4;0;543;0;0;0;0;0
3876;BRASILIO MACHADO;0;0;0;291;0;0;0;0;0
3980;LOURENCO FILHO PROFESSOR;0;0;0;0;328;0;0;0;0
3992;MARIO DE ANDRADE;0;10;0;496;0;0;0;0;0
4005;MARIA EUGENIA MARTINS PROFESSORA;0;0;0;0;317;531;0;152;0
4169;ANA ROSA DE ARAUJO DONA;0;0;0;0;418;476;0;0;0
4194;ADALGIZA SEGURADO DA SILVEIRA PROFESSORA;0;0;0;501;0;0;0;0;0
4224;VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO;0;0;0;0;0;261;0;0;0
4716;ERICO DE ABREU SODRE;0;7;0;330;0;0;0;0;0
901738;LUIZ CINTRA DO PRADO PROFESSOR;0;19;0;579;0;0;0;0;0
924271;SOLON BORGES DOS REIS;0;0;0;0;0;796;0;181;0
457759;CENTRO DE DETENCAO PROVISORIA II PINHEIROS;0;0;0;0;0;0;29;49;58
4911;RENATO BRAGA PROFESSOR;0;0;0;0;338;125;0;0;0
4963;CEEJA SINHA PANTOJA;0;0;0;0;0;0;0;800;159
5400;ALFREDO VIANELLO GREGORIO COMENDADOR;0;0;0;498;523;454;0;32;0
35592;FRANCISCO ANTONIO MARTINS JUNIOR PROFESSOR;0;0;0;151;397;364;0;0;0
35622;OCTALLES MARCONDES FERREIRA;0;0;0;0;613;406;0;0;0
35658;JOSEFINA MARIA BARBOSA PROFESSORA;0;0;0;524;0;0;0;0;0
36274;EULALIA SILVA PROFESSORA;0;25;0;395;378;352;0;98;0
37473;SAMUEL MORSE PROFESSOR;0;0;0;671;552;320;0;0;0
41002;RONALDO GARIBALDI PERETTI PROFESSOR;0;0;0;0;547;654;0;144;0
41749;ALBERTO BADRA DOUTOR;0;0;0;629;0;0;0;0;0
44398;ANTONIO BERNARDES DE OLIVEIRA PROFESSOR;0;0;0;0;418;139;0;0;0
48720;ARISTON DE OLIVEIRA PROFESSOR TENENTE;0;0;0;0;699;760;0;0;0
48744;SOICHI MABE;0;0;0;0;1155;835;0;0;0
191224;JARDIM CAPELA IV;0;0;0;282;350;459;0;0;0
461313;BERNADETE APARECIDA PEREIRA GODOI PROFA;0;0;0;0;307;208;0;0;0
902524;CESAR YASIGI PROFESSOR;0;0;0;447;0;0;0;0;0
902664;ROSA PAVONE PIMONT DOUTORA;0;0;0;266;175;0;0;0;0
906566;OSCAR PEREIRA MACHADO;0;0;0;470;395;307;0;103;0
908964;YOSHIO NINOMIYA;0;13;0;616;0;0;0;0;0
914745;NORBERTO ALVES RODRIGUES PROFESSOR;0;31;0;394;310;0;0;0;0
923473;CARAN APPARECIDO GONCALVES PROFESSOR;0;0;0;0;519;1018;0;108;0
923564;HEIDI ALVES LAZZARINI;0;0;0;861;0;0;0;0;0
924684;JARDIM ARACATI II;0;0;0;1513;0;226;0;122;0
924714;JOAO CARLOS MARTINS MAESTRO;0;0;0;424;0;0;0;0;0
925408;CLORINDA TRITTO GIANGIACOMO PROFESSORA;0;0;0;526;0;0;0;0;0
404718;CENTRO DE ATEND SOCIOEDUC AO ADOLESC JARDIM SAO LUIZ I CI;0;0;0;1;22;18;0;0;0
412961;CENTRO DE ATEND SOCIOEDUCAO ADOLESC JARDIM SAO LUIZ II CI;0;0;0;0;34;15;0;0;0
985156;CEL JTO A EE LEOPOLDO SANTANA PROFESSOR;0;0;0;0;0;0;0;0;0
1661;MMDC;0;0;0;0;325;221;0;0;0
1824;JOSE HEITOR CARUSI PROFESSOR;0;0;0;0;106;292;0;0;0
3827;RODRIGUES ALVES;0;20;0;356;459;0;0;437;0
4285;JACQUES MARITAIN;0;0;0;302;380;0;0;0;0
4297;MURTINHO NOBRE DOUTOR;0;8;0;0;235;110;0;0;0
4406;MILDRE ALVARES BIAGGI PROFESSORA;0;7;0;206;0;0;0;0;0
4479;ALEXANDRE DE GUSMAO;0;0;0;0;0;1077;0;0;0
4509;MARIA ODILA GUIMARAES BUENO PROFESSORA;0;7;0;402;0;0;0;0;0
4510;TEOTONIO ALVES PEREIRA;0;2;0;0;254;122;0;0;0
4601;JULIA COLLACO FRANCA PROFESSORA;0;16;0;572;0;0;0;0;0
4819;RAUL HUMAITA VILLA NOVA CORONEL;0;6;0;434;0;0;0;0;0
4856;PEDRO VOSS PROFESSOR;0;7;0;282;0;0;0;0;0
4873;ISABEL PRINCESA;0;0;0;0;354;0;0;0;0
38167;JOSE MARIA WHITAKER DOUTOR;0;0;0;0;0;958;0;0;0
39378;MELVIN JONES;0;15;0;741;0;0;0;0;0
559702;CENTRO ATEND SOCIOEDC ADOLESC INTERNATO FEM MOOCA CI;0;0;0;0;49;39;0;0;0
4583;LAIS AMARAL VICENTE PROFESSORA;0;0;0;0;398;0;0;0;0
4698;ANGELO MENDES DE ALMEIDA DOUTOR;0;0;0;0;0;280;0;0;0
4704;CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR;0;0;0;0;0;1795;0;0;0
4728;JOAO MARIA PIRES DE AGUIAR PROFESSOR;0;0;0;671;0;0;0;0;0
4881;EDMEA ATTAB PROFESSORA;0;18;0;784;0;0;0;0;0
4900;JOANNA ABRAHAO PROFESSORA;0;21;0;1026;0;0;0;0;0
4984;MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA;0;0;0;0;587;619;0;0;0
5113;MEXICO;0;0;0;0;603;374;0;0;0
5125;PAULO EIRO;0;20;0;465;0;0;0;0;0
5204;KENNEDY PRESIDENTE;0;0;0;0;0;1255;0;94;0
5228;SABOIA DE MEDEIROS PADRE EE;0;0;0;0;51;118;0;0;0
37461;MESSIAS FREIRE PROFESSOR;0;0;0;431;394;312;0;149;0
39287;AYRES NETO DOUTOR;0;0;0;0;581;1118;0;0;0
43771;JULIA DELLA CASA PAULA PROFESSORA;0;0;0;0;170;88;0;0;0
44027;AMELIA MONCON RAMPONI PROFESSORA;0;23;0;527;0;0;0;0;0
269384;FERNANDO GASPARIAN;0;0;0;0;547;623;0;127;0
296740;MIGUEL ARRAES GOVERNADOR;0;0;0;931;0;0;0;0;0
566020;WALTER LERNER PROFESSOR;0;0;0;300;703;0;0;0;0
902536;MOACYR DE CASTRO FERRAZ PROFESSOR;0;0;0;689;0;0;0;0;0
923497;EMANOEL ALVES DE ARAUJO ARTISTA PLASTICO;0;0;0;0;418;436;0;125;0
5277;BEATRIZ LOPES PROFA;0;0;0;0;0;462;0;452;0
5319;ALEXANDRE MARCONDES FILHO SENADOR;0;0;0;775;0;0;0;0;0
5344;HILTON REIS SANTOS PROF;0;0;0;436;382;278;0;0;0
36596;JORGE SARAIVA;0;52;0;1254;0;0;0;0;0
36730;CARLOS AYRES PROF;0;0;0;0;410;1006;0;341;0
37588;CANDIDO DE OLIVEIRA PROF;0;0;0;801;0;0;0;0;0
39159;ROBERTO MANGE;0;0;0;0;808;591;0;0;0
39172;ANA LUIZA FLORENCE BORGES PROFA;0;0;0;0;306;305;0;0;0
41774;EMILIO WARWICK KERR PASTOR;0;40;0;124;580;399;0;0;0
43936;MARIO LOPES LEAO DR;0;0;0;0;597;431;0;0;0
44416;SAVERIO FITTIPALDI;0;0;0;755;0;0;0;0;0
44428;AURELIO CAMPOS DEPUTADO;0;0;0;473;0;0;0;0;0
44453;MARIO ARMINANTE PROF;0;0;0;823;641;496;0;0;0
46059;ARGEO PINTO DIAS ENG;0;0;0;0;735;616;0;0;0
48033;MARIA DE LOURDES ALMEIDA SINISGALLI PROFA;0;0;0;0;572;389;0;0;0
48732;HOMERO VAZ DO AMARAL;0;8;0;308;0;0;0;0;0
902901;TANCREDO DE ALMEIDA NEVES PRES;0;0;0;663;638;335;0;0;0
902925;CALHIM MANOEL ABUD;0;23;0;53;483;813;0;0;0
906591;LEONOR FERNANDES COSTA ZACHARIAS;0;0;0;364;289;168;0;0;0
913431;ROSSINE CAMARGO GUARNIERI;0;0;0;293;0;0;0;0;0
917503;MARLENE ADUA FORTUNATO PROFESSORA;0;0;0;402;387;204;0;0;0
924787;SERGIO MURILLO RADUAN PROFESSOR;0;0;0;0;366;131;0;0;0
925135;INDIGENA GUARANI GWYRA PEPO;0;0;0;115;90;73;0;0;0
925159;CONDOMINIO VARGEM GRANDE II;0;0;0;0;585;644;0;0;0
925305;JOSE BENTO RENATO MONTEIRO LOBATO;0;0;0;902;0;0;0;0;0
925329;ADA PELLEGRINI GRINOVER;0;0;0;700;0;0;0;0;0
925998;ADELAIDE ROSA FERNANDES MACHADO DE SOUZA PROFESSORA;0;0;0;0;387;100;0;0;0
29828;CEL JTO A EE LAERTE RAMOS PROF DR;0;0;0;0;0;0;0;0;0
453171;PENITENCIARIA ASP JOAQUIM FONSECA LOPES;0;0;0;0;0;0;9;58;54
985168;CEL JTO A EE PAULINO NUNES ESPOSO;0;0;0;0;0;0;0;0;0
